date,id1,id2,object,value,event,devices
2022-01-01 08:05:01,619,3,деликатесы,6,Температура в пределах допустимого,sensor_3
2022-01-01 08:10:01,620,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-01 08:20:01,621,4,горка возле первой кассы,6.2,Температура вышла за пределы допустимого,sensor_4
2022-01-01 08:45:01,622,4,горка возле первой кассы,3.7,Температура в пределах допустимого,sensor_4
2022-01-01 08:45:01,623,7,сырое мясо,4.6,Температура вышла за пределы допустимого,sensor_7
2022-01-01 08:55:01,624,7,сырое мясо,3.6,Температура в пределах допустимого,sensor_7
2022-01-01 09:45:37,625,6,молочный накопитель правый,7.2,Температура вышла за пределы допустимого,sensor_6
2022-01-01 09:45:37,626,7,сырое мясо,4.2,Температура вышла за пределы допустимого,sensor_7
2022-01-01 09:50:01,627,2,вареные колбасы,6.4,Температура вышла за пределы допустимого,sensor_2
2022-01-01 09:50:01,628,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-01 09:55:00,629,2,вареные колбасы,5.6,Температура в пределах допустимого,sensor_2
2022-01-01 10:20:01,630,6,молочный накопитель правый,5.8,Температура в пределах допустимого,sensor_6
2022-01-01 10:30:01,631,3,деликатесы,7.6,Температура вышла за пределы допустимого,sensor_3
2022-01-01 10:30:01,632,7,сырое мясо,5.7,Температура вышла за пределы допустимого,sensor_7
2022-01-01 10:55:01,633,2,вареные колбасы,8.3,Температура вышла за пределы допустимого,sensor_2
2022-01-01 11:05:01,634,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-01 11:10:01,635,3,деликатесы,5.7,Температура в пределах допустимого,sensor_3
2022-01-01 11:35:01,636,2,вареные колбасы,5.7,Температура в пределах допустимого,sensor_2
2022-01-01 11:45:02,637,7,сырое мясо,5.1,Температура вышла за пределы допустимого,sensor_7
2022-01-01 12:00:01,638,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-01 12:15:01,639,4,горка возле первой кассы,6.1,Температура вышла за пределы допустимого,sensor_4
2022-01-01 12:40:01,640,7,сырое мясо,4.3,Температура вышла за пределы допустимого,sensor_7
2022-01-01 12:45:00,641,4,горка возле первой кассы,3.8,Температура в пределах допустимого,sensor_4
2022-01-01 12:45:01,642,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-01 12:55:01,643,6,молочный накопитель правый,7.6,Температура вышла за пределы допустимого,sensor_6
